Label	Total Fwd Packets	Total Backward Packets	Flow Bytes/s	Flow Packets/s	Flow Duration	FIN Flag Count	SYN Flag Count	ACK Flag Count	Packet Length Mean	Down/Up Ratio	Average Packet Size
BENIGN	1	1	0	20.9523	95455	0	0	1	0	1	0
BENIGN	5	1	44.5596	1.47712	4.06197e+06	0	1	1	32.4286	0	37.8333
BENIGN	15	13	119.129	0.406089	6.89504e+07	0	0	0	283.241	0	293.357
BENIGN	3	0	22556.4	11278.2	266	0	0	1	1.5	0	2
BENIGN	2	2	1.275e+06	25000	160	0	0	0	47.8	1	59.75
DDoS	5	0	3.28812	0.54802	9.12375e+06	0	0	1	6	0	7.2
DDoS	3	4	14393.2	8.66539	807811	0	0	0	1453.38	1	1661
DDoS	3	6	11177.2	8.65187	1.04024e+06	0	0	0	1162.7	2	1291.89
BENIGN	2	0	3.7e+07	2e+06	1	0	1	1	22.6667	0	34
BENIGN	86	73	1280.93	2.98869	5.32006e+07	0	0	0	425.913	0	428.591
DDoS	5	0	14.8224	2.47041	2.02396e+06	0	0	1	6	0	7.2
DDoS	8	5	117.109	0.130533	9.95913e+07	0	0	1	833.5	0	897.615
BENIGN	13	14	179.883	0.599611	4.50292e+07	0	0	0	289.286	1	300
DDoS	6	0	4.44339	0.740565	8.10192e+06	0	0	1	6	0	7
BENIGN	2	2	2879.13	33.0934	120870	0	0	0	77.2	1	96.5
DDoS	3	5	8606.54	5.92176	1.35095e+06	0	0	0	1291.89	1	1453.38
DDoS	3	3	81355.5	41.9827	142916	0	0	0	1661	1	1937.83
BENIGN	2	2	2.28188e+06	26845.6	149	0	0	0	77.2	1	96.5
DDoS	3	4	705800	424.706	16482	0	0	0	1454.12	1	1661.86
BENIGN	1	1	2832.72	32.7482	61072	0	0	0	72.6667	1	109
DDoS	5	0	3.7751	0.629183	7.94681e+06	0	0	1	6	0	7.2
BENIGN	11	8	9115.84	38.3357	495621	0	0	0	225.9	0	237.789
DDoS	8	5	118.494	0.132146	9.83763e+07	0	0	1	833.071	0	897.154
DDoS	4	0	4.18057	0.696762	5.74084e+06	0	0	1	6	0	7.5
DDoS	3	4	17568	10.5768	661828	0	0	0	1453.38	1	1661
BENIGN	2	0	4e+06	666667	3	0	0	1	6	0	9
BENIGN	6	7	1258.22	4.00316	3.24744e+06	0	0	0	291.857	1	314.308
BENIGN	8	6	704.511	2.40213	5.82816e+06	0	0	0	273.733	0	293.286
DDoS	8	6	143.862	0.172688	8.1071e+07	0	0	1	777.933	0	833.5
BENIGN	16	14	18.9693	0.260448	1.15186e+08	0	0	0	70.4839	0	72.8333
DDoS	5	0	2.90955	0.484925	1.03109e+07	0	0	1	6	0	7.2
DDoS	5	0	4.96276	0.827126	6.04503e+06	0	0	1	6	0	7.2
BENIGN	1	1	0	74074.1	27	0	0	1	0	1	0
BENIGN	6	6	15754.5	45.7315	262401	0	0	0	318	1	344.5
DDoS	3	6	337367	261.142	34464	0	0	0	1162.7	2	1291.89
DDoS	3	6	646853	500.445	17984	0	0	0	1163.3	2	1292.56
DDoS	4	0	2.22867	0.371445	1.07688e+07	0	0	1	6	0	7.5
DDoS	5	0	7.63218	1.27203	3.93072e+06	0	0	1	6	0	7.2
DDoS	5	0	2.54697	0.424495	1.17787e+07	0	0	1	6	0	7.2
DDoS	3	4	111431	67.0524	104396	0	0	0	1454.12	1	1661.86
BENIGN	2	2	1.69399e+06	21857.9	183	0	0	0	69.8	1	87.25
DDoS	4	0	2.25871	0.376452	1.06255e+07	0	0	1	6	0	7.5
DDoS	5	0	99.3299	16.555	302024	0	0	1	6	0	7.2
BENIGN	2	2	978903	16877.6	237	0	0	0	53	1	66.25
BENIGN	10	8	949.729	3.39796	5.2973e+06	0	0	0	264.789	0	279.5
DDoS	3	4	17213.5	10.3634	675457	0	0	0	1453.38	1	1661
DDoS	3	4	6669.93	4.01561	1.7432e+06	0	0	0	1453.38	1	1661
BENIGN	3	4	16538.3	89.8819	77880	0	0	0	161	1	184
BENIGN	1	1	2537.43	21.9691	91037	0	0	0	92.3333	1	138.5
BENIGN	2	2	1.12418e+06	26143.8	153	0	0	0	41.4	1	51.75
DDoS	6	0	8.42509	1.40418	4.27295e+06	0	0	1	6	0	7
DDoS	8	6	161.555	0.194027	7.2155e+07	0	0	1	777.533	0	833.071
BENIGN	9	5	808.351	2.3382	5.9875e+06	0	0	0	322.667	0	345.714
DDoS	4	0	2.9529	0.492151	8.12759e+06	0	0	1	6	0	7.5
DDoS	4	0	16.2382	2.70636	1.478e+06	0	0	1	6	0	7.5
BENIGN	2	2	1.37872e+06	17021.3	235	0	0	0	71.4	1	89.25
BENIGN	2	2	2.04678e+06	23391.8	171	0	0	0	79.4	1	99.25
DDoS	3	5	20712.6	14.2514	561348	0	0	0	1291.89	1	1453.38
DDoS	3	6	6691.39	5.17954	1.73761e+06	0	0	0	1162.7	2	1291.89
DDoS	3	6	194220	150.338	59865	0	0	0	1162.7	2	1291.89
DDoS	5	0	4.95472	0.825787	6.05483e+06	0	0	1	6	0	7.2
BENIGN	1	1	2299.81	33.3306	60005	0	0	0	61	1	91.5
BENIGN	1	1	0	20.7928	96187	0	0	1	0	1	0
BENIGN	2	2	9102.11	126.418	31641	0	0	0	65.6	1	82
BENIGN	2	2	1.27607e+06	24539.9	163	0	0	0	50.4	1	63
BENIGN	1	1	1041.73	14.8818	134392	0	0	0	62	1	93
DDoS	3	6	30280.9	23.4271	384170	0	0	0	1163.3	2	1292.56
DDoS	3	7	341168	293.427	34080	0	0	0	1057	2	1162.7
BENIGN	9	6	782.288	2.62044	5.72424e+06	0	0	0	279.875	0	298.533
DDoS	3	6	81434.5	63.0027	142851	0	0	0	1163.3	2	1292.56
DDoS	5	0	1492.02	248.67	20107	0	0	1	6	0	7.2
DDoS	8	4	151.163	0.155531	7.71551e+07	0	0	1	897.615	0	972.417
DDoS	5	0	6.08153	1.01359	4.93297e+06	0	0	1	6	0	7.2
BENIGN	1	1	0	37735.8	53	0	0	1	0	1	0
DDoS	6	0	3.54239	0.590398	1.01626e+07	0	0	1	6	0	7
BENIGN	11	11	36.6812	0.362039	6.07669e+07	0	0	0	96.913	1	101.318
DDoS	9	5	119.196	0.143081	9.7847e+07	0	0	1	777.933	0	833.5
DDoS	4	0	2.97689	0.496149	8.0621e+06	0	0	1	6	0	7.5
BENIGN	2	0	1.23333e+07	666667	3	0	1	1	22.6667	0	34
BENIGN	3	3	10.455	3.48501	1.72166e+06	0	0	0	2.57143	1	3
DDoS	4	0	2.96817	0.494695	8.08578e+06	0	0	1	6	0	7.5
DDoS	8	5	142.746	0.15911	8.17046e+07	0	0	1	833.5	0	897.615
DDoS	3	6	440100	340.664	26419	0	0	0	1162.7	2	1291.89
BENIGN	2	1	0	76923.1	39	0	0	1	0	0	0
DDoS	3	4	314031	189.061	37025	0	0	0	1453.38	1	1661
BENIGN	2	2	993789	24844.7	161	0	0	0	38.4	1	48
DDoS	3	6	25134.6	19.4456	462829	0	0	0	1163.3	2	1292.56
DDoS	8	5	159.009	0.177238	7.33478e+07	0	0	1	833.5	0	897.615
DDoS	3	5	17741.5	12.2071	655355	0	0	0	1291.89	1	1453.38
BENIGN	2	1	569231	46153.8	65	0	1	1	17	0	22.6667
BENIGN	1	1	0	37037	54	0	0	1	0	1	0
BENIGN	3	5	0.756231	0.0765803	1.04465e+08	0	0	1	9.44444	1	10.625
BENIGN	1	1	0	24691.4	81	0	0	1	0	1	0
DDoS	5	0	5.77158	0.96193	5.19788e+06	0	0	1	6	0	7.2
DDoS	8	5	165.571	0.184552	7.0441e+07	0	0	1	833.5	0	897.615
BENIGN	2	0	1.76667e+07	666667	3	0	1	1	35.3333	0	53
BENIGN	4	2	3070.4	53.2439	112689	0	0	0	55	0	64.1667
BENIGN	1	1	0	43478.3	46	0	0	1	0	1	0
DDoS	3	6	43443.3	33.6278	267636	0	0	0	1162.7	2	1291.89
BENIGN	39	45	7963.24	8.98182	9.35222e+06	0	0	0	876.165	1	886.595
BENIGN	3	1	0	0.761823	5.25056e+06	0	0	0	0	0	0
DDoS	6	0	18.109	3.01816	1.98796e+06	0	0	1	6	0	7
DDoS	3	4	675596	406.74	17210	0	0	0	1453.38	1	1661
DDoS	5	0	6.51905	1.08651	4.6019e+06	0	0	1	6	0	7.2
BENIGN	1	1	5320.54	65.2827	30636	0	0	0	72.3333	1	108.5
DDoS	3	4	9319.65	5.60797	1.24822e+06	0	0	0	1454.12	1	1661.86
BENIGN	1	1	577367	4618.94	433	0	0	0	104.333	1	156.5
DDoS	4	0	2.418	0.403	9.92555e+06	0	0	1	6	0	7.5
DDoS	3	5	31828.4	21.8996	365303	0	0	0	1291.89	1	1453.38
DDoS	3	4	6975.94	4.19768	1.66759e+06	0	0	0	1454.12	1	1661.86
DDoS	5	0	281.862	46.977	106435	0	0	1	6	0	7.2
DDoS	7	6	1182.36	1.31926	9.85401e+06	0	0	1	832.643	0	896.692
BENIGN	2	2	3459.95	42.9807	93065	0	0	0	71.4	1	89.25
BENIGN	1	1	444444	74074.1	27	0	0	1	6	1	9
BENIGN	8	7	837.478	2.49794	6.00494e+06	0	0	0	314.312	0	335.267
DDoS	5	0	21.8978	3.64963	1.37e+06	0	0	1	6	0	7.2
BENIGN	2	0	4e+06	666667	3	0	0	1	6	0	9
DDoS	3	5	28416.9	19.5523	409158	0	0	0	1291.89	1	1453.38
BENIGN	2	2	1.46763e+06	28777	139	0	0	0	49.4	1	61.75
BENIGN	2	1	51063.8	12766	235	1	0	0	4.5	0	6
DDoS	5	0	3.70196	0.616994	8.10381e+06	0	0	1	6	0	7.2
BENIGN	1	3	147541	32786.9	122	0	0	1	3.6	3	4.5
BENIGN	2	0	9.25e+06	500000	4	0	1	1	24.6667	0	37
BENIGN	6	0	347.751	71.9485	83393	0	0	1	4.14286	0	4.83333
BENIGN	29	38	112.572	0.814859	8.22228e+07	0	0	0	136.118	1	138.149
DDoS	3	5	22831.9	15.7096	509244	0	0	0	1291.89	1	1453.38
DDoS	8	5	116.658	0.130031	9.99762e+07	0	0	1	833.5	0	897.615
BENIGN	1	1	6804.5	65.4279	30568	0	0	0	85.3333	1	128
DDoS	3	5	108474	74.5976	107242	0	0	0	1292.56	1	1454.12
BENIGN	3	0	0	373.692	8028	0	0	1	0	0	0
BENIGN	2	2	12425.4	65.5695	61004	0	0	0	158.4	1	198
DDoS	5	0	3.02653	0.504422	9.91233e+06	0	0	1	6	0	7.2
DDoS	4	0	2.3919	0.398651	1.00338e+07	0	0	1	6	0	7.5
DDoS	3	6	12815.4	9.91474	907739	0	0	0	1163.3	2	1292.56
DDoS	4	0	5.93717	0.989528	4.04233e+06	0	0	1	6	0	7.5
BENIGN	2	2	3.83243e+06	4352.56	919	0	0	0	998.8	1	1248.5
BENIGN	2	2	17588.4	126.992	31498	0	0	0	117.8	1	147.25
DDoS	3	5	31853.6	21.9057	365202	0	0	0	1292.56	1	1454.12
BENIGN	1	1	355932	4237.29	472	0	0	0	73	1	109.5
BENIGN	2	2	6025.96	82.5474	48457	0	0	0	67.6	1	84.5
DDoS	3	6	18156.4	14.0541	640381	0	0	0	1162.7	2	1291.89
BENIGN	2	0	1.71689	0.286148	6.9894e+06	0	0	1	6	0	9
BENIGN	12	10	7321.9	25.9349	848277	0	0	0	270.043	0	282.318
DDoS	5	0	3.74494	0.624157	8.0108e+06	0	0	1	6	0	7.2
BENIGN	5	0	7.5e+07	833333	6	0	1	1	126.333	0	151.6
BENIGN	29	42	716.688	0.786328	9.02931e+07	0	0	0	898.778	1	911.437
DDoS	4	0	5.82458	0.970763	4.12047e+06	0	0	1	6	0	7.5
DDoS	4	0	19.0573	3.17621	1.25936e+06	0	0	1	6	0	7.5
DDoS	3	6	474998	367.677	24478	0	0	0	1162.7	2	1291.89
BENIGN	6	6	303.839	1.08578	1.10519e+07	0	0	0	258.308	1	279.833
DDoS	3	6	479979	371.532	24224	0	0	0	1162.7	2	1291.89
BENIGN	1	1	4733.92	65.2955	30630	0	0	0	61.6667	1	92.5
BENIGN	1	1	0	25316.5	79	0	0	1	0	1	0
DDoS	3	6	11064.8	8.56041	1.05135e+06	0	0	0	1163.3	2	1292.56
BENIGN	12	10	15.6449	0.187876	1.17099e+08	0	0	0	79.6522	0	83.2727
BENIGN	2	2	4449.56	34.6269	115517	0	0	0	110.4	1	138
BENIGN	1	1	827.533	8.1934	244099	0	0	0	83	1	124.5
DDoS	3	5	26576.8	18.2769	437712	0	0	0	1292.56	1	1454.12
DDoS	5	0	11.6231	1.93718	2.58107e+06	0	0	1	6	0	7.2
DDoS	5	0	2.99021	0.498368	1.00327e+07	0	0	1	6	0	7.2
DDoS	3	6	25908.3	20.0546	448775	0	0	0	1162.7	2	1291.89
DDoS	4	0	3.98548	0.664247	6.02186e+06	0	0	1	6	0	7.5
BENIGN	1	2	0	93.3998	32120	0	0	1	0	2	0
BENIGN	3	4	41430.6	104.623	66907	0	0	0	346.5	1	396
BENIGN	2	2	1.23478e+06	17391.3	230	0	0	0	65.4	1	81.75
BENIGN	1	1	8395.6	83.956	23822	0	0	0	92	1	138
DDoS	7	4	1350.54	1.27508	8.62693e+06	0	0	1	971.417	0	1059.73
BENIGN	2	2	3.61741e+06	4048.58	988	0	0	0	1009.2	1	1261.5
DDoS	3	5	6712.36	4.61846	1.73218e+06	0	0	0	1291.89	1	1453.38
BENIGN	21	19	44.376	0.344668	1.16054e+08	0	0	0	125.61	0	128.75
BENIGN	2	2	652406	10695.2	374	0	0	0	55.4	1	69.25
BENIGN	8	5	559.929	2.17027	5.99005e+06	0	0	0	239.571	0	258
DDoS	3	5	304356	209.413	38202	0	0	0	1291.89	1	1453.38
BENIGN	2	2	838150	11560.7	346	0	0	0	67.4	1	84.25
BENIGN	1	1	0	37735.8	53	0	0	1	0	1	0
DDoS	8	5	127.374	0.142049	9.15176e+07	0	0	1	833.071	0	897.154
DDoS	3	6	448285	346.821	25950	0	0	0	1163.3	2	1292.56
DDoS	3	5	12662.5	8.70799	918697	0	0	0	1292.56	1	1454.12
DDoS	3	6	12011.4	9.29273	968499	0	0	0	1163.3	2	1292.56
DDoS	4	0	4.00934	0.668224	5.98602e+06	0	0	1	6	0	7.5
DDoS	3	6	16498.7	12.771	704721	0	0	0	1162.7	2	1291.89
DDoS	3	6	6521.67	5.04556	1.78375e+06	0	0	0	1163.3	2	1292.56
DDoS	3	5	277772	191.122	41858	0	0	0	1291.89	1	1453.38
DDoS	5	0	3.0641	0.510684	9.79079e+06	0	0	1	6	0	7.2
BENIGN	3	1	82191.8	18264.8	219	1	0	0	4.8	0	6
BENIGN	2	2	9130.63	130.438	30666	0	0	0	63	1	78.75
DDoS	4	0	1.98449	0.330748	1.20938e+07	0	0	1	6	0	7.5
BENIGN	2	2	1.23871e+06	25806.5	155	0	0	0	46.4	1	58
BENIGN	1	1	2118.46	44.1345	45316	0	0	0	48	1	72
BENIGN	1	1	0	13.7668	145277	0	0	1	0	1	0
DDoS	3	4	288717	173.732	40292	0	0	0	1454.12	1	1661.86
DDoS	3	5	6374.42	4.38368	1.82495e+06	0	0	0	1292.56	1	1454.12
DDoS	4	0	44.142	7.357	543700	0	0	1	6	0	7.5
BENIGN	2	2	5332.89	67.0803	59630	0	0	0	72.6	1	90.75
BENIGN	2	0	4e+06	666667	3	1	0	0	6	0	9
BENIGN	2	2	2560.42	39.391	101546	0	0	0	58.4	1	73
BENIGN	1	1	2533.95	33.1236	60380	0	0	0	67.6667	1	101.5
DDoS	4	0	3.01212	0.50202	7.96781e+06	0	0	1	6	0	7.5
DDoS	4	0	5.9451	0.99085	4.03694e+06	0	0	1	6	0	7.5
DDoS	8	6	119.098	0.142962	9.79279e+07	0	0	1	777.933	0	833.5
BENIGN	1	1	0	32786.9	61	0	0	1	0	1	0
DDoS	4	0	2.00356	0.333926	1.19787e+07	0	0	1	6	0	7.5
DDoS	8	5	122.285	0.136373	9.53266e+07	0	0	1	833.071	0	897.154
DDoS	8	4	141.889	0.145988	8.21983e+07	0	0	1	897.615	0	972.417
DDoS	8	6	123.811	0.148696	9.41518e+07	0	0	1	777.533	0	833.071
BENIGN	2	2	460000	20000	200	0	0	0	23	1	28.75
BENIGN	2	2	8912.39	65.2923	61263	0	0	0	119.8	1	149.75
BENIGN	2	2	1.26061e+06	24242.4	165	0	0	0	48.8	1	61
DDoS	5	0	15.0078	2.5013	1.99896e+06	0	0	1	6	0	7.2
DDoS	8	4	134.367	0.13825	8.67995e+07	0	0	1	897.615	0	972.417
DDoS	8	5	119.285	0.13296	9.77739e+07	0	0	1	833.5	0	897.615
BENIGN	3	1	2.33025	0.776751	5.14966e+06	0	0	0	2.4	0	3
BENIGN	2	2	3531.21	66.6267	60036	0	0	0	50.2	1	62.75
BENIGN	1	1	0	22471.9	89	0	0	1	0	1	0
DDoS	3	6	188017	145.537	61840	0	0	0	1162.7	2	1291.89
DDoS	3	6	54322.4	42.0488	214037	0	0	0	1162.7	2	1291.89
DDoS	3	6	17537.8	13.5683	663309	0	0	0	1163.3	2	1292.56
DDoS	4	0	9.7506	1.6251	2.46139e+06	0	0	1	6	0	7.5
DDoS	4	0	11.8037	1.96728	2.03326e+06	0	0	1	6	0	7.5
DDoS	3	5	10060.7	6.92227	1.15569e+06	0	0	0	1291.89	1	1453.38
BENIGN	1	1	0	36363.6	55	0	0	1	0	1	0
BENIGN	2	2	15885.3	128.626	31098	0	0	0	106.4	1	133
BENIGN	2	2	1.49309e+06	18433.2	217	0	0	0	70.8	1	88.5
BENIGN	1	1	4571.13	65.3019	30627	0	0	0	65.3333	1	98
BENIGN	1	1	301824	3316.75	603	0	0	0	85.6667	1	128.5
BENIGN	17	11	49971.5	155.208	180403	0	0	0	310.862	0	321.964
BENIGN	2	2	1.14286e+06	21978	182	0	0	0	50.4	1	63
DDoS	3	4	13202.2	7.94427	881138	0	0	0	1454.12	1	1661.86
DDoS	4	0	26.906	4.48433	891995	0	0	1	6	0	7.5
DDoS	3	4	8738.5	5.26099	1.33055e+06	0	0	0	1453.38	1	1661
BENIGN	2	0	0	326.052	6134	0	0	1	0	0	0
DDoS	3	4	1.10386e+06	664.578	10533	0	0	0	1453.38	1	1661
BENIGN	23	25	3198.17	4.25466	1.12817e+07	0	0	0	736.347	1	751.688
DDoS	8	6	161.104	0.193485	7.2357e+07	0	0	1	777.533	0	833.071
BENIGN	2	0	1.2e+07	2e+06	1	1	0	0	6	0	9
BENIGN	11	6	42091	216.701	78449	0	0	0	183.444	0	194.235
BENIGN	18	13	66.3127	0.407957	7.59884e+07	0	0	0	157.469	0	162.548
BENIGN	2	0	9.25e+06	500000	4	0	1	1	24.6667	0	37
DDoS	3	4	11193.2	6.73536	1.03929e+06	0	0	0	1454.12	1	1661.86
DDoS	3	6	11471.5	8.87502	1.01408e+06	0	0	0	1163.3	2	1292.56
BENIGN	1	1	0	62500	32	0	0	1	0	1	0
DDoS	8	5	151.769	0.169168	7.68468e+07	0	0	1	833.5	0	897.615
BENIGN	1	1	0	125000	16	0	0	1	0	1	0
DDoS	4	0	3.64363	0.607272	6.58684e+06	0	0	1	6	0	7.5
DDoS	3	6	502941	389.307	23118	0	0	0	1162.7	2	1291.89
BENIGN	2	2	930233	23255.8	172	0	0	0	38.4	1	48
DDoS	5	0	6.00068	1.00011	4.99944e+06	0	0	1	6	0	7.2
DDoS	3	5	9643.31	6.63169	1.20633e+06	0	0	0	1292.56	1	1454.12
DDoS	5	0	8.18824	1.36471	3.66379e+06	0	0	1	6	0	7.2
DDoS	4	0	13.5362	2.25603	1.77303e+06	0	0	1	6	0	7.5
BENIGN	1	1	200000	33333.3	60	0	0	1	6	1	9
DDoS	5	0	5.70128	0.950214	5.26197e+06	0	0	1	6	0	7.2
BENIGN	1	1	2828.64	33.0836	60453	0	0	0	75.3333	1	113
DDoS	3	7	307308	264.306	37835	0	0	0	1057	2	1162.7
BENIGN	2	2	883978	22099.4	181	0	0	0	38.4	1	48
DDoS	5	0	3.88359	0.647266	7.7248e+06	0	0	1	6	0	7.2
DDoS	5	0	4.22368	0.703947	7.10281e+06	0	0	1	6	0	7.2
BENIGN	2	2	5670.8	65.1816	61367	0	0	0	77.2	1	96.5
DDoS	4	0	4.02908	0.671513	5.9567e+06	0	0	1	6	0	7.5
DDoS	8	6	130.558	0.1568	8.92859e+07	0	0	1	777.533	0	833.071
DDoS	8	5	120.029	0.133789	9.71682e+07	0	0	1	833.5	0	897.615
BENIGN	2	2	8378.56	126.948	31509	0	0	0	61	1	76.25
DDoS	9	6	157.784	0.202929	7.39176e+07	0	0	1	729.312	0	777.933
DDoS	3	5	373450	256.954	31134	0	0	0	1291.89	1	1453.38
DDoS	3	5	111408	76.6151	104418	0	0	0	1292.56	1	1454.12
DDoS	9	4	141.45	0.157584	8.24956e+07	0	0	1	833.929	0	898.077
BENIGN	1	1	44.8014	2.08378	959792	1	0	0	16.3333	1	24.5
DDoS	4	0	2.35545	0.392576	1.01891e+07	0	0	1	6	0	7.5
BENIGN	2	2	7748.18	129.136	30975	0	0	0	54.4	1	68
BENIGN	9	9	630.35	1.69779	1.0602e+07	0	0	0	351.737	1	371.278
BENIGN	2	2	2.1164e+06	21164	189	0	0	0	87.2	1	109
DDoS	9	6	134.281	0.172613	8.68997e+07	0	0	1	729.688	0	778.333
BENIGN	1	1	0	68965.5	29	0	0	1	0	1	0
BENIGN	5	5	48.7297	0.972648	1.02812e+07	0	0	0	45.5455	1	50.1
DDoS	5	0	8.9419	1.49032	3.35499e+06	0	0	1	6	0	7.2
BENIGN	3	2	2803.96	25.7717	194011	0	0	0	90.6667	0	108.8
BENIGN	5	7	5465.43	29.69	404177	0	0	0	169.923	1	184.083
BENIGN	3	2	9060.76	41.8704	119416	0	0	0	180.333	0	216.4
BENIGN	5	8	6529.92	17.1147	759580	0	0	0	354.286	1	381.538
DDoS	2	5	344912	207.654	33710	0	0	0	1453.38	2	1661
DDoS	3	5	103517	71.2251	112320	0	0	0	1291.89	1	1453.38
DDoS	3	6	13577.2	10.5095	856364	0	0	0	1162.7	2	1291.89
DDoS	3	4	70018	42.1324	166143	0	0	0	1454.12	1	1661.86
BENIGN	75	139	1658.3	1.8325	1.1678e+08	0	0	0	900.73	1	904.939
BENIGN	4	2	7129.46	111.398	53861	0	0	0	59.1429	0	69
BENIGN	17	16	19.7721	0.284552	1.15972e+08	0	0	0	67.4412	0	69.4848
BENIGN	3	1	2.07762	0.692541	5.77583e+06	0	0	0	2.4	0	3
BENIGN	2	2	1.73262e+06	21390.4	187	0	0	0	70.8	1	88.5
BENIGN	2	2	2.71154e+06	38461.5	104	0	0	0	66.8	1	83.5
BENIGN	27	26	2194.86	3.01086	1.76029e+07	0	0	0	715.481	0	728.981
BENIGN	2	0	3e+06	500000	4	0	0	1	6	0	9
BENIGN	6	6	2041.13	8.14553	1.4732e+06	0	0	0	231.308	1	250.583
DDoS	4	0	36.6418	6.10696	654990	0	0	1	6	0	7.5
BENIGN	7	6	2656.33	33.5591	387376	0	0	0	73.5	0	79.1538
BENIGN	2	2	961039	17316	231	0	0	0	50.8	1	63.5
DDoS	4	0	5.98516	0.997526	4.00992e+06	0	0	1	6	0	7.5
BENIGN	1	1	0	18018	111	0	0	1	0	1	0
BENIGN	2	2	2e+06	41666.7	96	0	0	0	48	1	60
DDoS	3	5	11824	8.13135	983847	0	0	0	1292.56	1	1454.12
BENIGN	2	2	1.3444e+06	16597.5	241	0	0	0	75.2	1	94
BENIGN	5	1	39.3781	1.38981	4.31712e+06	0	1	1	30.1429	0	35.1667
DDoS	8	4	152.521	0.156928	7.64682e+07	0	0	1	897.615	0	972.417
BENIGN	2	2	325.759	3.87809	1.03144e+06	0	0	0	74.6	1	93.25
DDoS	8	4	117.768	0.121233	9.89828e+07	0	0	1	897.154	0	971.917
BENIGN	2	2	1.64251e+06	19323.7	207	0	0	0	77.2	1	96.5
BENIGN	25	27	122106	189.143	274924	0	0	0	633.396	1	645.577
DDoS	4	0	250.831	41.8051	95682	0	0	1	6	0	7.5
DDoS	5	0	3.02334	0.503891	9.92279e+06	0	0	1	6	0	7.2
DDoS	7	5	1292.65	1.33137	9.01327e+06	0	0	1	896.692	0	971.417
BENIGN	1	1	4327.16	65.563	30505	0	0	0	61.3333	1	92
DDoS	5	0	7.3819	1.23032	4.06399e+06	0	0	1	6	0	7.2
DDoS	3	5	302824	208.252	38415	0	0	0	1292.56	1	1454.12
BENIGN	2	2	1.54074e+06	29629.6	135	0	0	0	50.4	1	63
BENIGN	14	13	186.369	0.737393	3.66155e+07	0	0	0	243.714	0	252.741
BENIGN	2	2	375.632	5.00842	798655	0	0	0	68.6	1	85.75
DDoS	3	5	312436	214.973	37214	0	0	0	1291.89	1	1453.38
BENIGN	2	2	1.13004e+06	17937.2	223	0	0	0	56.8	1	71
DDoS	3	5	11052.9	7.60105	1.05249e+06	0	0	0	1292.56	1	1454.12
DDoS	4	0	2.98925	0.498209	8.02876e+06	0	0	1	6	0	7.5
DDoS	8	5	145.555	0.162241	8.01276e+07	0	0	1	833.5	0	897.615
BENIGN	2	1	58.7047	14.6762	204413	1	0	0	4.5	0	6
DDoS	8	4	158.503	0.163167	7.35444e+07	0	0	1	897.154	0	971.917
BENIGN	2	2	1.18e+06	20000	200	0	0	0	55.2	1	69
DDoS	3	5	6525.39	4.4875	1.78273e+06	0	0	0	1292.56	1	1454.12
BENIGN	2	2	2.38806e+06	11940.3	335	0	0	0	168	1	210
BENIGN	2	1	184080	14925.4	201	0	1	1	17	0	22.6667
BENIGN	1	1	0	111111	18	0	0	1	0	1	0
DDoS	3	5	6356.76	4.37153	1.83002e+06	0	0	0	1292.56	1	1454.12
BENIGN	2	0	1.23333e+07	666667	3	0	1	1	24.6667	0	37
BENIGN	2	2	1.93789e+06	24844.7	161	0	0	0	71.4	1	89.25
DDoS	3	5	206849	142.323	56210	0	0	0	1291.89	1	1453.38
DDoS	8	4	144.139	0.148381	8.08731e+07	0	0	1	897.154	0	971.917
DDoS	4	0	2.52423	0.420705	9.50784e+06	0	0	1	6	0	7.5
BENIGN	1	1	0	33898.3	59	0	0	1	0	1	0
BENIGN	1	1	0	19802	101	0	0	1	0	1	0
DDoS	4	0	5.91002	0.985004	4.0609e+06	0	0	1	6	0	7.5
DDoS	8	4	142.603	0.146799	8.17442e+07	0	0	1	897.154	0	971.917
BENIGN	1	1	0	76923.1	26	0	0	1	0	1	0
BENIGN	28	40	147.934	0.5728	1.18715e+08	0	0	0	254.522	1	258.265
BENIGN	2	2	2.52632e+06	16194.3	247	0	0	0	130.4	1	163
DDoS	3	4	20141	12.1196	577578	0	0	0	1454.12	1	1661.86
BENIGN	8	6	719.377	2.46543	5.67853e+06	0	0	0	272.333	0	291.786
DDoS	3	5	8418.89	5.78966	1.38177e+06	0	0	0	1292.56	1	1454.12
DDoS	3	6	14495.7	11.2147	802516	0	0	0	1163.3	2	1292.56
BENIGN	13	9	1051.04	2.52157	8.72471e+06	0	0	0	398.696	0	416.818
DDoS	9	6	132.796	0.170704	8.78716e+07	0	0	1	729.688	0	778.333
BENIGN	1	1	6258.96	65.1975	30676	0	0	0	80	1	120
DDoS	5	0	7.59703	1.26617	3.94891e+06	0	0	1	6	0	7.2
BENIGN	5	5	514.138	3.67241	2.723e+06	0	0	0	127.273	1	140
BENIGN	13	8	23175.4	79.342	264677	0	0	0	278.818	0	292.095
BENIGN	2	2	1.775e+06	16666.7	240	0	0	0	92	1	115
DDoS	9	6	119.263	0.153387	9.77919e+07	0	0	1	729.312	0	777.933
DDoS	4	0	11.718	1.95301	2.04812e+06	0	0	1	6	0	7.5
DDoS	4	0	2.94342	0.490569	8.15379e+06	0	0	1	6	0	7.5
DDoS	3	4	57627.3	34.6943	201762	0	0	0	1453.38	1	1661
