Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,Flow Duration,FIN Flag Count,SYN Flag Count,ACK Flag Count,Packet Length Mean,Down/Up Ratio,Average Packet Size,Label
4,4,10.9474285937,0.1186713127,67413091,0,0,0,86.1111111111,1,96.875,BENIGN
3,4,14192.33153,8.540043042,819668,0,0,0,1454.125,1,1661.857143,DDoS
3,1,1.9362080752,0.6454026917,6197681,0,0,0,2.4,0,3,BENIGN
3,5,238571.0768,164.1497045,48736,0,0,0,1291.888889,1,1453.375,DDoS
4,0,2.583783764,0.430630627,9288703,0,0,1,6,0,7.5,DDoS
3,4,12668.34591,7.623005359,918273,0,0,0,1454.125,1,1661.857143,DDoS
3,5,18156.5489,12.49268007,640375,0,0,0,1291.888889,1,1453.375,DDoS
2,2,371681.415929204,8849.5575221239,452,0,0,0,40.4,1,50.5,BENIGN
5,0,3.699710757,0.616618459,8108742,0,0,1,6,0,7.2,DDoS
19,16,146.8279133781,0.5710608921,61289436,0,0,0,249.9722222222,0,257.1142857143,BENIGN
2,2,2000000,22727.2727272727,176,0,0,0,78.4,1,98,BENIGN
2,6,284104.2441,195.5798944,40904,0,0,0,1291.222222,3,1452.625,DDoS
1,1,300000,50000,40,0,0,1,6,1,9,BENIGN
3,5,88865.97151,61.11302089,130905,0,0,0,1292.555556,1,1454.125,DDoS
2,2,1414847.16157205,17467.2489082969,229,0,0,0,70.8,1,88.5,BENIGN
7,5,1558.239033,1.604915321,7477030,0,0,1,896.6923077,0,971.4166667,DDoS
4,4,5.8181730909,0.1212119394,66000099,0,0,0,48,1,54,BENIGN
1,1,0,3623.1884057971,552,0,0,1,0,1,0,BENIGN
3,6,11971.66647,9.262013088,971711,0,0,0,1163.3,2,1292.555556,DDoS
1,1,406.8624126941,135.6208042314,14747,0,0,1,4,1,6,BENIGN
3,0,7750000,750000,4,0,0,1,7.75,0,10.3333333333,BENIGN
20,18,17.45379544,0.326721294,116307081,0,0,0,52.0512820513,0,53.4210526316,BENIGN
1,1,3063.6498333128,15.434004198,129584,0,0,0,150.6666666667,1,226,BENIGN
3,6,18811.78352,14.55394582,618389,0,0,0,1163.3,2,1292.555556,DDoS
2,2,1707070.70707071,20202.0202020202,198,0,0,0,75,1,93.75,BENIGN
5,0,10.54485624,1.757476039,2844989,0,0,1,6,0,7.2,DDoS
3,6,10396.76255,8.043571131,1118906,0,0,0,1163.3,2,1292.555556,DDoS
1,1,292682.926829268,48780.4878048781,41,0,0,1,6,1,9,BENIGN
1,1,0,40000,50,0,0,1,0,1,0,BENIGN
5,0,3.767483951,0.627913992,7962874,0,0,1,6,0,7.2,DDoS
8,6,689.8747050759,2.4676151944,5673494,0,0,0,260.9333333333,0,279.5714285714,BENIGN
20,15,207575.842070042,487.954494758,71728,0,0,0,413.5833333333,0,425.4,BENIGN
3,6,9119.780116,7.055619448,1275579,0,0,0,1163.3,2,1292.555556,DDoS
3,6,11798.78472,9.128261198,985949,0,0,0,1163.3,2,1292.555556,DDoS
8,6,1458.14862,1.751229363,7994384,0,0,1,777.5333333,0,833.0714286,DDoS
4,0,5.197286843,0.866214474,4617794,0,0,1,6,0,7.5,DDoS
17,15,18.3913928698,0.2779993254,115108193,0,0,0,64.1515151515,0,66.15625,BENIGN
3,4,14750.1455964556,38.1000070757,183727,0,0,0,338.75,1,387.1428571429,BENIGN
1,3,187500,41666.6666666667,96,0,0,1,3.6,3,4.5,BENIGN
1,1,0,22727.2727272727,88,0,0,1,0,1,0,BENIGN
3,5,18652.97104,12.82762557,623654,0,0,0,1292.555556,1,1454.125,DDoS
5,0,4.144296674,0.690716112,7238864,0,0,1,6,0,7.2,DDoS
2,2,5000.480815463,128.2174568067,31197,0,0,0,37.4,1,46.75,BENIGN
3,6,456748.9001,353.5512256,25456,0,0,0,1162.7,2,1291.888889,DDoS
3,5,8493.184707,5.843766892,1368980,0,0,0,1291.888889,1,1453.375,DDoS
1,1,526.4633028565,7.5750115519,264026,0,0,0,62,1,93,BENIGN
3,5,337327.3761,232.0993385,34468,0,0,0,1291.888889,1,1453.375,DDoS
7,2,3.8467918341,0.1442546938,62389651,0,1,1,28.1,0,31.2222222222,BENIGN
1,1,461538.461538462,76923.0769230769,26,0,0,1,6,1,9,BENIGN
8,5,128.3357191,0.143047616,90878830,0,0,1,833.5,0,897.6153846,DDoS
2,0,7207.2072072072,1201.2012012012,1665,0,0,1,6,0,9,BENIGN
1,1,0,55555.5555555556,36,0,0,1,0,1,0,BENIGN
3,5,317746.0326,218.5135615,36611,0,0,0,1292.555556,1,1454.125,DDoS
3,6,10269.91523,7.945434289,1132726,0,0,0,1163.3,2,1292.555556,DDoS
8,5,141.1031812,0.157359643,82613304,0,0,1,833.0714286,0,897.1538462,DDoS
4,0,6.250125328,1.041687555,3839923,0,0,1,6,0,7.5,DDoS
2,2,6661.9235495764,129.3577388267,30922,0,0,0,48,1,60,BENIGN
10,12,542.7597194026,2.6570346744,8279907,0,0,0,195.3913043478,1,204.2727272727,BENIGN
2,1,86.1714044981,14.3619007497,208886,0,0,1,6,0,8,BENIGN
40,44,557.9171268267,0.7845096698,107073250,0,0,0,702.8,1,711.1666666667,BENIGN
3,5,152932.9793,105.1718245,76066,0,0,0,1292.555556,1,1454.125,DDoS
4,0,9.02693751,1.504489585,2658709,0,0,1,6,0,7.5,DDoS
4,0,2.001219243,0.33353654,11992689,0,0,1,6,0,7.5,DDoS
8,5,152.7275706,0.170235653,76364732,0,0,1,833.5,0,897.6153846,DDoS
2,1,0,82.4492936844,36386,0,0,1,0,0,0,BENIGN
3,6,626961.4451,485.3060124,18545,0,0,0,1162.7,2,1291.888889,DDoS
3,5,11222.29758,7.717560441,1036597,0,0,0,1292.555556,1,1454.125,DDoS
3,6,7197.154035,5.565287939,1617167,0,0,0,1163.9,2,1293.222222,DDoS
9,6,126.3002149,0.16235352,92390975,0,0,1,729.6875,0,778.3333333,DDoS
3,4,630736.6822,379.7331019,18434,0,0,0,1453.375,1,1661,DDoS
3,4,6699.929217,4.031591551,1736287,0,0,0,1454.125,1,1661.857143,DDoS
3,6,18857.49485,14.5893109,616890,0,0,0,1163.3,2,1292.555556,DDoS
2,0,10333333.3333333,666666.666666667,3,0,1,1,20.6666666667,0,31,BENIGN
4,0,4.366119495,0.727686582,5496872,0,0,1,6,0,7.5,DDoS
1,1,0,80000,25,0,0,1,0,1,0,BENIGN
2,2,3116.5075170161,49.8641202723,80218,0,0,0,56.8,1,71,BENIGN
8,5,157.9247772,0.176028646,73851616,0,0,1,833.5,0,897.6153846,DDoS
2,1,48387.0967741936,12096.7741935484,248,1,0,0,4.5,0,6,BENIGN
5,0,1.240010117,0.206668353,24193351,0,0,1,6,0,7.2,DDoS
61,63,236816.434268664,355.7697825214,348540,0,0,0,660.32,1,665.6451612903,BENIGN
3,6,9881.192946,7.644694964,1177287,0,0,0,1163.3,2,1292.555556,DDoS
2,2,1574193.5483871,25806.4516129032,155,0,0,0,55.4,1,69.25,BENIGN
2,2,119036.801453885,1817.3557473876,2201,0,0,0,58.8,1,73.5,BENIGN
3,4,10035.52612,6.041857992,1158584,0,0,0,1453.375,1,1661,DDoS
3,5,189847.1687,130.6250408,61244,0,0,0,1291.888889,1,1453.375,DDoS
6,0,3.805509702,0.634251617,9459968,0,0,1,6,0,7,DDoS
5,0,4.501848684,0.750308114,6663929,0,0,1,6,0,7.2,DDoS
8,6,145.3931113,0.174616416,80175738,0,0,1,777.5333333,0,833.0714286,DDoS
9,4,115.7996409,0.129008084,100768879,0,0,1,833.9285714,0,898.0769231,DDoS
6,0,8.491761694,1.415293616,4239403,0,0,1,6,0,7,DDoS
3,4,37760.66616,22.73369426,307913,0,0,0,1453.375,1,1661,DDoS
7,4,154.9526620609,2.18243186,5040249,0,0,0,65.0833333333,0,71,BENIGN
2,2,1005586.59217877,22346.3687150838,179,0,0,0,42.2,1,52.75,BENIGN
3,4,201434.4866,121.2730202,57721,0,0,0,1453.375,1,1661,DDoS
2,2,672.525107604,9.4389488787,423776,0,0,0,65.2,1,81.5,BENIGN
8,4,145.6754756,0.149884739,80061520,0,0,1,897.6153846,0,972.4166667,DDoS
48,66,994.6664016281,1.0351177122,110132402,0,0,1,952.5652173913,1,960.9210526316,BENIGN
3,6,231973.9835,179.561869,50122,0,0,0,1162.7,2,1291.888889,DDoS
1,1,3017.8110021894,39.4485098325,50699,0,0,0,67.6666666667,1,101.5,BENIGN
2,2,2730158.73015873,21164.0211640212,189,0,0,0,116.2,1,145.25,BENIGN
2,2,1197080.2919708,29197.0802919708,137,0,0,0,39.4,1,49.25,BENIGN
8,5,145.5195712,0.162201357,80147295,0,0,1,833.5,0,897.6153846,DDoS
2,2,1343750,15625,256,0,0,0,75.6,1,94.5,BENIGN
2,2,580645.161290323,12903.2258064516,310,0,0,0,42.2,1,52.75,BENIGN
10,6,1028.4799293046,2.9212992844,5477015,0,0,0,331.3529411765,0,352.0625,BENIGN
2,0,37000000,2000000,1,0,1,1,24.6666666667,0,37,BENIGN
8,4,165.4803034,0.170349459,70443429,0,0,1,897.1538462,0,971.9166667,DDoS
16,6,150900.735564006,161.5010791208,136222,0,0,0,893.7391304348,0,934.3636363636,BENIGN
5,0,32.93001384,5.48833564,911023,0,0,1,6,0,7.2,DDoS
1,1,5327.8336340981,85.93280055,23274,0,0,0,56.6666666667,1,85,BENIGN
1,1,352830.188679245,3773.5849056604,530,0,0,0,80.6666666667,1,121,BENIGN
4,0,5.219166956,0.869861159,4598435,0,0,1,6,0,7.5,DDoS
2,0,4000000,666666.666666667,3,0,0,1,6,0,9,BENIGN
2,2,1453924.91467577,13651.8771331058,293,0,0,0,92.8,1,116,BENIGN
3,5,21634.16363,14.88546565,537437,0,0,0,1291.888889,1,1453.375,DDoS
2,0,0,2000000,1,0,0,1,0,0,0,BENIGN
2,0,1000000,166666.666666667,12,0,0,1,6,0,9,BENIGN
8,6,145.2627285,0.174459827,80247701,0,0,1,777.5333333,0,833.0714286,DDoS
3,1,2.4686586155,0.705331033,5671096,0,0,0,2.8,0,3.5,BENIGN
4,0,4.929603212,0.821600535,4868546,0,0,1,6,0,7.5,DDoS
4,0,3.781985552,0.630330925,6345873,0,0,1,6,0,7.5,DDoS
3,3,93.7309901836,1.8746198037,3200649,0,0,0,50,1,58.3333333333,BENIGN
3,5,340997.7417,234.624747,34097,0,0,0,1291.888889,1,1453.375,DDoS
2,0,0,666666.666666667,3,0,0,1,0,0,0,BENIGN
8,5,156.9579949,0.175041086,74268278,0,0,1,833.0714286,0,897.1538462,DDoS
3,5,245445.5257,168.8796943,47371,0,0,0,1291.888889,1,1453.375,DDoS
2,1,515.2868430093,85.8811405015,34932,0,0,1,6,0,8,BENIGN
20,22,95.9678264238,0.3805370761,110370323,0,0,0,246.3255813953,1,252.1904761905,BENIGN
4,0,4.161169733,0.693528289,5767609,0,0,1,6,0,7.5,DDoS
5,5,14.2429522672,0.1658085246,60310530,0,0,0,78.0909090909,1,85.9,BENIGN
5,4,40.1960486636,0.4862425242,18509282,0,0,0,74.4,0,82.6666666667,BENIGN
3,7,252134.8996,216.7410811,46138,0,0,0,1057.545455,2,1163.3,DDoS
3,0,49400000,600000,5,0,1,1,115.75,0,154.3333333333,BENIGN
2,7,257096.0819,199.1106391,45201,0,0,0,1162.1,3,1291.222222,DDoS
3,5,25500.11618,17.53639899,456194,0,0,0,1292.555556,1,1454.125,DDoS
31,26,153.3234088666,0.4882092791,116753209,0,0,0,308.6379310345,0,314.0526315789,BENIGN
3,5,16343.16574,11.23917527,711796,0,0,0,1292.555556,1,1454.125,DDoS
2,2,1259668.50828729,22099.4475138122,181,0,0,0,53,1,66.25,BENIGN
9,5,127.4016936,0.152851462,91592189,0,0,1,778.3333333,0,833.9285714,DDoS
5,0,2.955826357,0.492637726,10149446,0,0,1,6,0,7.2,DDoS
1,1,7412.2236671001,65.0195058518,30760,0,0,0,92.6666666667,1,139,BENIGN
5,0,3.534058844,0.589009807,8488823,0,0,1,6,0,7.2,DDoS
2,2,6527.8159285172,64.6318408764,61889,0,0,0,86.8,1,108.5,BENIGN
3,4,802747.8597,483.2919083,14484,0,0,0,1453.375,1,1661,DDoS
4,0,2.631647913,0.438607985,9119761,0,0,1,6,0,7.5,DDoS
8,6,142.2791574,0.170788665,81972653,0,0,1,777.9333333,0,833.5,DDoS
2,2,3210.5841539357,43.0950893146,92818,0,0,0,65.8,1,82.25,BENIGN
1,1,266666.666666667,44444.4444444444,45,0,0,1,6,1,9,BENIGN
1,1,0,26666.6666666667,75,0,0,1,0,1,0,BENIGN
1,1,3747.4723113741,37.1036862512,53903,0,0,0,82,1,123,BENIGN
2,2,5012.6955524613,65.5254320583,61045,0,0,0,67.4,1,84.25,BENIGN
1,1,2388.3902745409,16.528652419,121002,0,0,0,116.6666666667,1,175,BENIGN
5,0,2.719181186,0.453196864,11032733,0,0,1,6,0,7.2,DDoS
2,2,811881.188118812,19801.9801980198,202,0,0,0,39.4,1,49.25,BENIGN
3,0,83333.3333333333,8064.5161290323,372,0,0,1,7.75,0,10.3333333333,BENIGN
2,2,8601.6117583198,167.0215875402,23949,0,0,0,48,1,60,BENIGN
4,0,38500000,2000000,2,0,0,1,15.4,0,19.25,BENIGN
2,2,1895424.83660131,26143.7908496732,153,0,0,0,66.6,1,83.25,BENIGN
5,0,14.26509104,2.377515173,2103036,0,0,1,6,0,7.2,DDoS
5,0,3.148405112,0.524734185,9528634,0,0,1,6,0,7.2,DDoS
4,2,13518.1578645893,98.1948513166,61103,0,0,0,122.8571428571,0,143.3333333333,BENIGN
5,0,4.981016516,0.830169419,6022867,0,0,1,6,0,7.2,DDoS
5,0,14.39803956,2.39967326,2083617,0,0,1,6,0,7.2,DDoS
10,12,173.5234425063,0.7592513395,28975912,0,0,0,218.6086956522,1,228.5454545455,BENIGN
9,6,118.7253335,0.152694847,98235142,0,0,1,729.3125,0,777.9333333,DDoS
5,0,11.76915047,1.961525078,2549037,0,0,1,6,0,7.2,DDoS
2,2,1147679.32489452,16877.6371308017,237,0,0,0,61.8,1,77.25,BENIGN
3,5,8941.44572,6.152194526,1300349,0,0,0,1291.888889,1,1453.375,DDoS
15,13,96.6785775524,0.4577274554,61171773,0,0,0,203.9310344828,0,211.2142857143,BENIGN
3,5,9808.644126,6.748873571,1185383,0,0,0,1291.888889,1,1453.375,DDoS
3,6,6170.829001,4.774130578,1885160,0,0,0,1163.3,2,1292.555556,DDoS
1,1,835.1042281149,7.1072700265,281402,0,0,0,93.3333333333,1,140,BENIGN
3,5,196057.6015,134.8981519,59304,0,0,0,1291.888889,1,1453.375,DDoS
3,5,88633.26244,60.98444134,131181,0,0,0,1291.888889,1,1453.375,DDoS
5,0,22.41296485,3.735494142,1338511,0,0,1,6,0,7.2,DDoS
2,2,12110.2733544875,116.4449361008,34351,0,0,0,91.2,1,114,BENIGN
2,0,770833.333333333,41666.6666666667,48,0,1,1,24.6666666667,0,37,BENIGN
8,4,126.1254995,0.12976987,92471388,0,0,1,897.6153846,0,972.4166667,DDoS
2,2,4550724.63768116,57971.0144927536,69,0,0,0,72.2,1,90.25,BENIGN
5,0,3.079173242,0.51319554,9742875,0,0,1,6,0,7.2,DDoS
10,6,5416.3640058204,37.3703424291,428147,0,0,0,136.4117647059,0,144.9375,BENIGN
1,1,0,20408.1632653061,98,0,0,1,0,1,0,BENIGN
1,1,1018.0923494602,21.2102572804,94294,0,0,0,48,1,72,BENIGN
3,5,117449.2918,80.76973558,99047,0,0,0,1292.555556,1,1454.125,DDoS
5,0,26.40879941,4.401466569,1135985,0,0,1,6,0,7.2,DDoS
10,5,9835.7448397912,133.3961777549,112447,0,0,0,69.125,0,73.7333333333,BENIGN
3,6,21674.08202,16.76839493,536724,0,0,0,1163.3,2,1292.555556,DDoS
1,1,0,40816.3265306122,49,0,0,1,0,1,0,BENIGN
3,1,2.0561496781,0.685383226,5836151,0,0,0,2.4,0,3,BENIGN
2,1,0,33333.3333333333,90,0,0,1,0,0,0,BENIGN
22,20,183015.771720303,319.0810465858,131628,0,0,0,560.2325581395,0,573.5714285714,BENIGN
9,6,161.3665108,0.207536454,72276459,0,0,1,729.3125,0,777.9333333,DDoS
2,5,9189.960362,5.532787695,1265185,0,0,0,1453.375,2,1661,DDoS
3,6,12142.71474,9.394346482,958023,0,0,0,1163.3,2,1292.555556,DDoS
8,6,117.6581627,0.141306878,99075149,0,0,1,777.5333333,0,833.0714286,DDoS
2,0,151898.734177215,25316.4556962025,79,0,0,1,6,0,9,BENIGN
1,1,2755.506863868,33.1988778779,60243,0,0,0,72.3333333333,1,108.5,BENIGN
3,0,360000,60000,50,0,0,1,6,0,8,BENIGN
2,2,1860465.11627907,18604.6511627907,215,0,0,0,87.2,1,109,BENIGN
1,1,300000,50000,40,0,0,1,6,1,9,BENIGN
3,7,15850.12249,13.63216865,733559,0,0,0,1057,2,1162.7,DDoS
2,2,1.720876878,0.033415085,119706414,0,0,0,48.8,1,61,BENIGN
4,0,15.92616629,2.654361049,1506954,0,0,1,6,0,7.5,DDoS
8,6,131.6137905,0.157986201,88615334,0,0,1,777.9333333,0,833.5,DDoS
55,97,11013.1598303826,14.7012355905,10339267,0,0,0,744.2352941176,1,749.1315789474,BENIGN
1,1,0,40000,50,0,0,1,0,1,0,BENIGN
3,6,370995.5329,287.1729419,31340,0,0,0,1162.7,2,1291.888889,DDoS
5,0,0.677525901,0.112920984,44278750,0,0,1,6,0,7.2,DDoS
3,4,441051.5135,265.5337228,26362,0,0,0,1453.375,1,1661,DDoS
16,15,25.8784599251,0.2672325975,116003812,0,0,0,93.8125,0,96.8387096774,BENIGN
15,13,28.1115344794,0.2548973334,109848148,0,0,1,106.4827586207,0,110.2857142857,BENIGN
3,0,198501.872659176,11235.9550561798,267,0,0,1,13.25,0,17.6666666667,BENIGN
2,2,2305084.74576271,22598.8700564972,177,0,0,0,89.2,1,111.5,BENIGN
1,1,214285.714285714,35714.2857142857,56,0,0,1,6,1,9,BENIGN
2,2,365517.24137931,4597.7011494253,870,0,0,0,71.8,1,89.75,BENIGN
17,14,105.3614651415,0.5021069054,61739840,0,0,0,203.28125,0,209.8387096774,BENIGN
2,0,3.1880537251,0.5313422875,3764052,0,0,1,6,0,9,BENIGN
3,7,167840.7483,144.3543032,69274,0,0,0,1057,2,1162.7,DDoS
3,5,8770.891467,6.031731431,1326319,0,0,0,1292.555556,1,1454.125,DDoS
21,16,133.564563045,0.5977850287,61895160,0,0,0,217.5526315789,0,223.4324324324,BENIGN
9,5,117.3935607,0.140844104,99400682,0,0,1,778.3333333,0,833.9285714,DDoS
25,29,1334.9259139089,3.5954910146,15018811,0,0,0,364.5272727273,1,371.2777777778,BENIGN
3,6,476535.9236,368.8675765,24399,0,0,0,1162.7,2,1291.888889,DDoS
3,5,347793.5901,239.1772303,33448,0,0,0,1292.555556,1,1454.125,DDoS
3,6,9345.238813,7.23004808,1244805,0,0,0,1163.3,2,1292.555556,DDoS
1,1,0,34482.7586206897,58,0,0,1,0,1,0,BENIGN
3,0,104729.72972973,10135.1351351351,296,0,0,1,7.75,0,10.3333333333,BENIGN
9,6,127.2856383,0.163704413,91628562,0,0,1,729.3125,0,777.9333333,DDoS
3,5,23091.74966,15.88016825,503773,0,0,0,1292.555556,1,1454.125,DDoS
1,1,218181.818181818,36363.6363636364,55,0,0,1,6,1,9,BENIGN
3,6,6139.618094,4.752435095,1893766,0,0,0,1162.7,2,1291.888889,DDoS
3,4,6636.476132,3.995470278,1751984,0,0,0,1453.375,1,1661,DDoS
2,0,0,3095.9752321982,646,0,0,1,0,0,0,BENIGN
7,0,0,0.1066293736,65647952,0,0,0,0,0,0,BENIGN
1,1,0,11627.9069767442,172,0,0,1,0,1,0,BENIGN
2,2,3626.9021524876,78.8456989671,50732,0,0,0,44.4,1,55.5,BENIGN
10,9,1207.3771918634,3.7120010753,5118533,0,0,0,309,0,325.2631578947,BENIGN
5,0,6.003387111,1.000564519,4997179,0,0,1,6,0,7.2,DDoS
9,9,1634.5314941069,2.909281805,6187094,0,0,0,532.2631578947,1,561.8333333333,BENIGN
3,6,54907.08794,42.47948005,211867,0,0,0,1163.3,2,1292.555556,DDoS
13,13,979.4071982897,3.401627993,7643399,0,0,0,277.2592592593,1,287.9230769231,BENIGN
3,5,725611.2774,499.001996,16032,0,0,0,1292.555556,1,1454.125,DDoS
1,1,4152.8778145481,64.8887158523,30822,0,0,0,61.3333333333,1,92,BENIGN
5,0,7.490801296,1.248466883,4004912,0,0,1,6,0,7.2,DDoS
4,0,5.933180521,0.98886342,4045048,0,0,1,6,0,7.5,DDoS
18,18,653.2309421465,1.8060297917,19933226,0,0,0,351.9189189189,1,361.6944444444,BENIGN
15,10,28648.081904527,85.659854995,291852,0,0,0,321.5769230769,0,334.44,BENIGN
2,2,7.3325083071,0.0752052134,53187802,0,0,0,87,1,108.75,BENIGN
16,23,215217.391304348,236.1632554196,165140,0,0,0,888.525,1,911.3076923077,BENIGN
7,6,1752.447237,1.95535268,6648417,0,0,1,832.6428571,0,896.6923077,DDoS
5,0,416.4006329,69.40010549,72046,0,0,1,6,0,7.2,DDoS
1,1,7933.1534284878,65.0258477745,30757,0,0,0,100.6666666667,1,151,BENIGN
2,0,6063.6685194543,1010.6114199091,1979,0,0,1,6,0,9,BENIGN
3,6,275488.6862,213.2448762,42205,0,0,0,1162.7,2,1291.888889,DDoS
5,0,16.1026447,2.683774116,1863048,0,0,1,6,0,7.2,DDoS
5,0,3.314983793,0.552497299,9049818,0,0,1,6,0,7.2,DDoS
3,4,248250.1067,149.3811353,46860,0,0,0,1454.125,1,1661.857143,DDoS
5,0,8.165589444,1.360931574,3673954,0,0,1,6,0,7.2,DDoS
1,1,0,35087.7192982456,57,0,0,1,0,1,0,BENIGN
5,0,3.761435705,0.626905951,7975678,0,0,1,6,0,7.2,DDoS
1,1,9403.9903418478,84.7206337103,23607,0,0,0,89.6666666667,1,134.5,BENIGN
9,6,143.7655784,0.184804497,81166856,0,0,1,729.6875,0,778.3333333,DDoS
2,2,607773.851590106,14134.2756183746,283,0,0,0,41.4,1,51.75,BENIGN
2,0,94.6006669347,15.7667778225,126849,0,0,1,6,0,9,BENIGN
4,0,4.459413208,0.743235535,5381874,0,0,1,6,0,7.5,DDoS
2,2,1284671.53284672,29197.0802919708,137,0,0,0,42.4,1,53,BENIGN
3,4,6335.145373,3.814055011,1835317,0,0,0,1453.375,1,1661,DDoS
2,2,1799043.06220096,19138.7559808612,209,0,0,0,84.4,1,105.5,BENIGN
3,5,289810.6627,199.3024415,40140,0,0,0,1292.555556,1,1454.125,DDoS
3,5,37598.21333,25.85624574,309403,0,0,0,1292.555556,1,1454.125,DDoS
2,0,88.8207611366,2.8651858431,698035,0,1,1,31,0,46.5,BENIGN
8,4,150.8882382,0.155328031,77255856,0,0,1,897.1538462,0,971.9166667,DDoS
1,1,123.6781893513,20.6130315586,97026,0,0,1,6,1,9,BENIGN
2,2,12310.2866779089,168.6340640809,23720,0,0,0,67,1,83.75,BENIGN
26,24,83.6132965414,0.4335440036,115328547,0,0,0,189.0784313725,0,192.86,BENIGN
3,5,10225.89623,7.032336441,1137602,0,0,0,1292.555556,1,1454.125,DDoS
1,1,1212.304894681,18.9422639794,105584,0,0,0,54.6666666667,1,82,BENIGN
9,5,118.1964815,0.141807416,98725443,0,0,1,778.3333333,0,833.9285714,DDoS
6,0,3.924660901,0.65411015,9172767,0,0,1,6,0,7,DDoS
2,2,9683.8089648595,97.8162521703,40893,0,0,0,86.2,1,107.75,BENIGN
5,0,3.461111813,0.576851969,8667735,0,0,1,6,0,7.2,DDoS
1,1,5022.4862948495,65.6534156189,30463,0,0,0,66.3333333333,1,99.5,BENIGN
2,2,2093220.33898305,16949.1525423729,236,0,0,0,106.4,1,133,BENIGN
2,0,64516.1290322581,10752.688172043,186,0,0,1,6,0,9,BENIGN
3,5,12785.11814,8.792310245,909886,0,0,0,1292.555556,1,1454.125,DDoS
1,2,0,39473.6842105263,76,0,0,1,0,2,0,BENIGN
4,0,2.585598946,0.430933158,9282182,0,0,1,6,0,7.5,DDoS
4,0,2.158524174,0.359754029,11118708,0,0,1,6,0,7.5,DDoS
4,0,3.70311852,0.61718642,6481024,0,0,1,6,0,7.5,DDoS
5,0,6.256783396,1.042797233,4794796,0,0,1,6,0,7.2,DDoS
5,0,3.089946807,0.514991134,9708905,0,0,1,6,0,7.2,DDoS
8,4,621.9930797756,2.2056492191,5440575,0,0,0,260.3076923077,0,282,BENIGN
2,0,29.2997363024,4.8832893837,409560,0,0,1,6,0,9,BENIGN
1,1,96774.1935483871,16129.0322580645,124,0,0,1,6,1,9,BENIGN
3,6,236624.1325,183.1613652,49137,0,0,0,1162.7,2,1291.888889,DDoS
2,2,139.661756683,1.9397466206,2062125,0,0,0,68.2,1,85.25,BENIGN
3,4,16125.83337,9.708508953,721017,0,0,0,1453.375,1,1661,DDoS
2,1,0.3081199149,0.0770299787,38945876,0,0,1,4.5,0,6,BENIGN
5,0,7.583396507,1.263899418,3956011,0,0,1,6,0,7.2,DDoS
8,7,314.3206209598,0.9162085726,16371818,0,0,0,321.625,0,343.0666666667,BENIGN
2,2,3269.4029695342,41.6484454718,96042,0,0,0,70.4,1,88,BENIGN
2,2,1870129.87012987,25974.025974026,154,0,0,0,66,1,82.5,BENIGN
4,0,5.381852528,0.896975421,4459431,0,0,1,6,0,7.5,DDoS
4,0,19.75742818,3.292904696,1214733,0,0,1,6,0,7.5,DDoS
3,5,11213.57852,7.711564358,1037403,0,0,0,1292.555556,1,1454.125,DDoS
8,5,1395.166954,1.555103353,8359573,0,0,1,833.5,0,897.6153846,DDoS
3,7,258240.0498,222.1037669,45024,0,0,0,1057,2,1162.7,DDoS
4,0,2.799230771,0.466538462,8573784,0,0,1,6,0,7.5,DDoS
3,4,6732.2151,4.053109633,1727069,0,0,0,1453.375,1,1661,DDoS
1,1,200000,33333.3333333333,60,0,0,1,6,1,9,BENIGN
5,0,3.126345305,0.521057551,9595869,0,0,1,6,0,7.2,DDoS
3,4,6391.833055,3.848183657,1819040,0,0,0,1453.375,1,1661,DDoS
5,0,7.91543153,1.319238588,3790065,0,0,1,6,0,7.2,DDoS
11,7,68154.1307584713,203.0411045436,88652,0,0,0,318,0,335.6666666667,BENIGN
10,5,14862.1169419571,107.0243658806,140155,0,0,0,130.1875,0,138.8666666667,BENIGN
1,1,136363.636363636,22727.2727272727,88,0,0,1,6,1,9,BENIGN
2,0,0,0.0312135367,64074764,0,0,1,0,0,0,BENIGN
38,56,4894.9410263754,4.3861478731,21431106,0,0,0,1104.252631579,1,1116,BENIGN
3,5,45334.4039613236,133.8284987788,59778,0,0,0,301.1111111111,1,338.75,BENIGN
4,0,6.882095369,1.147015895,3487310,0,0,1,6,0,7.5,DDoS
5,0,13.61235021,2.268725036,2203881,0,0,1,6,0,7.2,DDoS
3,6,6244.099023,4.830816746,1863039,0,0,0,1163.3,2,1292.555556,DDoS
2,0,9250000,500000,4,0,1,1,22.6666666667,0,34,BENIGN
4,0,2.240134169,0.373355695,10713644,0,0,1,6,0,7.5,DDoS
3,4,27683.4131622814,147.7011372988,47393,0,0,0,164,1,187.4285714286,BENIGN
3,6,12200.98305,9.444297533,952956,0,0,0,1162.7,2,1291.888889,DDoS
3,5,13122.67268,9.024446096,886481,0,0,0,1292.555556,1,1454.125,DDoS
3,1,262032.085561497,21390.3743315508,187,0,0,1,11,0,13.75,BENIGN
4,2,10447.1705579739,158.2904629996,37905,0,0,0,63,0,73.5,BENIGN
2,2,567901.234567901,24691.3580246914,162,0,0,0,23,1,28.75,BENIGN
4,0,2.426798652,0.404466442,9889572,0,0,1,6,0,7.5,DDoS
6,0,5.896941126,0.982823521,6104860,0,0,1,6,0,7,DDoS
